booking_day,unit_code,zone,room_nights,tariff,site_visits,public_holiday,beds
2025-03-25,U04,zone_0,25,70.14,191,0,22
2025-03-26,U04,zone_0,21,71.25,136,0,22
2025-03-27,U04,zone_0,21,71.24,105,0,22
2025-03-28,U04,zone_0,27,67.31,126,0,22
2025-03-29,U04,zone_0,22,66.42,207,0,22
2025-03-30,U04,zone_0,26,69.49,238,0,22
2025-03-31,U04,zone_0,33,69.76,209,0,22
2025-04-01,U04,zone_0,31,78.37,148,0,22
2025-04-02,U04,zone_0,19,72.12,109,0,22
2025-04-03,U04,zone_0,13,78.44,93,0,22
2025-04-04,U04,zone_0,14,70.96,130,0,22
2025-04-05,U04,zone_0,21,67.9,178,0,22
2025-04-06,U04,zone_0,26,72.55,226,0,22
2025-04-07,U04,zone_0,28,57.21,255,0,22
2025-04-08,U04,zone_0,20,67.83,165,0,22
2025-04-09,U04,zone_0,18,71.99,129,0,22
2025-04-10,U04,zone_0,5,66.67,117,0,22
2025-04-11,U04,zone_0,19,69.9,131,0,22
2025-04-12,U04,zone_0,32,55.23,205,0,22
2025-04-13,U04,zone_0,26,75.73,197,0,22
2025-04-14,U04,zone_0,34,72.53,213,0,22
2025-04-15,U04,zone_0,28,64.84,167,0,22
2025-04-16,U04,zone_0,11,66.68,108,0,22
2025-04-17,U04,zone_0,11,71.41,110,0,22
2025-04-18,U04,zone_0,24,71.96,115,0,22
2025-04-19,U04,zone_0,23,69.46,163,0,22
2025-04-20,U04,zone_0,19,75.0,213,0,22
2025-04-21,U04,zone_0,30,69.91,203,0,22
2025-04-22,U04,zone_0,16,68.48,151,0,22
2025-04-23,U04,zone_0,16,62.96,129,0,22
2025-04-24,U04,zone_0,18,68.32,91,0,22
2025-04-25,U04,zone_0,19,60.42,155,0,22
2025-04-26,U04,zone_0,30,70.26,196,0,22
2025-04-27,U04,zone_0,31,65.93,194,0,22
2025-04-28,U04,zone_0,19,72.59,179,0,22
2025-04-29,U04,zone_0,23,66.05,156,1,22
2025-04-30,U04,zone_0,13,63.32,100,1,22
2025-05-01,U04,zone_0,10,76.54,82,0,22
2025-05-02,U04,zone_0,21,71.31,125,0,22
2025-05-03,U04,zone_0,27,72.09,159,0,22
2025-05-04,U04,zone_0,24,80.16,186,0,22
2025-05-05,U04,zone_0,24,77.82,166,0,22
2025-05-06,U04,zone_0,23,58.71,186,0,22
2025-05-07,U04,zone_0,20,63.81,109,0,22
2025-05-08,U04,zone_0,8,64.87,97,0,22
2025-05-09,U04,zone_0,15,68.34,123,0,22
2025-05-10,U04,zone_0,31,71.94,205,0,22
2025-05-11,U04,zone_0,25,77.63,197,0,22
2025-05-12,U04,zone_0,28,70.34,193,0,22
2025-05-13,U04,zone_0,24,70.01,153,0,22
2025-05-14,U04,zone_0,25,69.78,106,0,22
2025-05-15,U04,zone_0,10,71.01,86,0,22
2025-05-16,U04,zone_0,18,65.69,114,0,22
2025-05-17,U04,zone_0,27,67.85,163,0,22
2025-05-18,U04,zone_0,28,66.21,208,0,22
2025-05-19,U04,zone_0,28,72.89,182,0,22
2025-05-20,U04,zone_0,30,68.11,154,0,22
2025-05-21,U04,zone_0,17,65.94,130,0,22
2025-05-22,U04,zone_0,10,64.31,102,0,22
2025-05-23,U04,zone_0,12,76.48,108,0,22
2025-05-24,U04,zone_0,11,71.57,159,0,22
2025-05-25,U04,zone_0,28,67.53,182,0,22
2025-05-26,U04,zone_0,25,80.18,172,0,22
2025-05-27,U04,zone_0,22,72.26,157,0,22
2025-05-28,U04,zone_0,10,73.42,103,0,22
2025-05-29,U04,zone_0,16,66.42,91,0,22
2025-05-30,U04,zone_0,20,69.5,105,0,22
2025-05-31,U04,zone_0,25,74.73,128,0,22
2025-06-01,U04,zone_0,27,61.35,224,0,22
2025-06-02,U04,zone_0,30,67.56,207,0,22
2025-06-03,U04,zone_0,25,72.74,138,0,22
2025-06-04,U04,zone_0,8,74.6,103,0,22
2025-06-05,U04,zone_0,20,70.35,88,0,22
2025-06-06,U04,zone_0,15,73.12,116,0,22
2025-06-07,U04,zone_0,15,69.21,160,0,22
2025-06-08,U04,zone_0,33,62.2,218,1,22
2025-06-09,U04,zone_0,24,68.54,189,1,22
2025-06-10,U04,zone_0,22,79.92,140,0,22
2025-06-11,U04,zone_0,17,73.64,115,0,22
2025-06-12,U04,zone_0,14,76.37,72,0,22
2025-06-13,U04,zone_0,16,79.38,90,0,22
2025-06-14,U04,zone_0,17,66.34,172,0,22
2025-06-15,U04,zone_0,24,61.03,203,0,22
2025-06-16,U04,zone_0,34,70.31,176,0,22
2025-06-17,U04,zone_0,20,64.43,159,0,22
2025-06-18,U04,zone_0,14,73.16,104,0,22
2025-06-19,U04,zone_0,17,79.47,78,0,22
2025-06-20,U04,zone_0,10,68.3,112,0,22
2025-06-21,U04,zone_0,30,67.31,180,0,22
2025-06-22,U04,zone_0,37,76.36,208,0,22
2025-06-23,U04,zone_0,27,73.2,210,0,22
2025-06-24,U04,zone_0,7,67.77,159,0,22
2025-06-25,U04,zone_0,15,74.58,118,0,22
2025-06-26,U04,zone_0,14,76.01,83,0,22
2025-06-27,U04,zone_0,15,69.07,122,0,22
2025-06-28,U04,zone_0,33,70.44,123,0,22
2025-06-29,U04,zone_0,19,79.68,177,0,22
2025-06-30,U04,zone_0,34,64.92,197,0,22
2025-07-01,U04,zone_0,23,71.3,156,0,22
2025-07-02,U04,zone_0,14,69.47,124,0,22
2025-07-03,U04,zone_0,12,63.43,88,0,22
2025-07-04,U04,zone_0,26,68.16,110,0,22
2025-07-05,U04,zone_0,22,63.51,179,0,22
2025-07-06,U04,zone_0,29,69.13,216,0,22
2025-07-07,U04,zone_0,33,72.62,204,0,22
2025-07-08,U04,zone_0,15,78.22,146,0,22
2025-07-09,U04,zone_0,13,68.78,119,0,22
2025-07-10,U04,zone_0,17,71.09,76,0,22
2025-07-11,U04,zone_0,15,59.65,123,0,22
2025-07-12,U04,zone_0,17,74.38,165,0,22
2025-07-13,U04,zone_0,32,67.72,204,0,22
2025-07-14,U04,zone_0,28,72.64,195,0,22
2025-07-15,U04,zone_0,25,76.84,161,0,22
2025-07-16,U04,zone_0,17,68.31,109,0,22
2025-07-17,U04,zone_0,11,63.87,121,0,22
2025-07-18,U04,zone_0,24,67.53,135,1,22
2025-07-19,U04,zone_0,30,67.71,193,1,22
2025-07-20,U04,zone_0,28,69.54,222,0,22
2025-07-21,U04,zone_0,31,75.08,224,0,22
2025-07-22,U04,zone_0,23,71.32,155,0,22
2025-07-23,U04,zone_0,16,72.47,110,0,22
2025-07-24,U04,zone_0,14,68.32,78,0,22
2025-07-25,U04,zone_0,11,69.95,120,0,22
2025-07-26,U04,zone_0,31,77.42,165,0,22
2025-07-27,U04,zone_0,30,69.96,189,0,22
2025-07-28,U04,zone_0,29,71.03,213,0,22
2025-07-29,U04,zone_0,24,68.54,202,0,22
2025-07-30,U04,zone_0,14,75.51,109,0,22
2025-07-31,U04,zone_0,14,62.52,127,0,22
2025-08-01,U04,zone_0,12,68.67,146,0,22
2025-08-02,U04,zone_0,24,75.72,172,0,22
2025-08-03,U04,zone_0,27,71.11,238,0,22
2025-08-04,U04,zone_0,31,72.37,213,0,22
2025-08-05,U04,zone_0,19,71.47,179,0,22
2025-08-06,U04,zone_0,12,75.22,110,0,22
2025-08-07,U04,zone_0,13,74.14,80,0,22
2025-08-08,U04,zone_0,18,71.23,148,0,22
2025-08-09,U04,zone_0,35,72.44,185,0,22
2025-08-10,U04,zone_0,38,76.1,225,0,22
2025-08-11,U04,zone_0,32,58.82,277,0,22
2025-08-12,U04,zone_0,14,73.67,177,0,22
2025-08-13,U04,zone_0,12,73.12,115,0,22
2025-08-14,U04,zone_0,16,69.54,102,0,22
2025-08-15,U04,zone_0,17,69.1,121,0,22
2025-08-16,U04,zone_0,32,67.0,215,0,22
2025-08-17,U04,zone_0,25,67.93,247,0,22
2025-08-18,U04,zone_0,50,63.72,249,0,22
2025-08-19,U04,zone_0,35,75.47,167,0,22
2025-08-20,U04,zone_0,22,68.16,127,0,22
2025-08-21,U04,zone_0,8,77.93,97,0,22
2025-08-22,U04,zone_0,21,70.81,134,0,22
2025-08-23,U04,zone_0,26,67.1,186,0,22
2025-08-24,U04,zone_0,44,59.89,266,0,22
2025-08-25,U04,zone_0,31,68.31,239,0,22
2025-08-26,U04,zone_0,29,67.74,205,0,22
2025-08-27,U04,zone_0,20,74.07,129,1,22
2025-08-28,U04,zone_0,14,71.73,93,1,22
2025-08-29,U04,zone_0,18,74.73,149,0,22
2025-08-30,U04,zone_0,33,63.05,219,0,22
2025-08-31,U04,zone_0,33,62.32,270,0,22
2025-09-01,U04,zone_0,23,73.71,217,0,22
2025-09-02,U04,zone_0,23,77.3,164,0,22
2025-09-03,U04,zone_0,21,77.57,148,0,22
2025-09-04,U04,zone_0,13,66.87,124,0,22
2025-09-05,U04,zone_0,24,62.73,166,0,22
2025-09-06,U04,zone_0,46,68.47,236,0,22
2025-09-07,U04,zone_0,37,63.76,272,0,22
2025-09-08,U04,zone_0,25,71.52,267,0,22
2025-09-09,U04,zone_0,30,71.16,199,0,22
2025-09-10,U04,zone_0,28,66.44,138,0,22
2025-09-11,U04,zone_0,16,70.39,116,0,22
2025-09-12,U04,zone_0,29,58.83,198,0,22
2025-09-13,U04,zone_0,26,69.12,244,0,22
2025-09-14,U04,zone_0,43,65.18,274,0,22
2025-09-15,U04,zone_0,33,68.61,243,0,22
2025-09-16,U04,zone_0,30,68.41,229,0,22
2025-09-17,U04,zone_0,21,64.56,139,0,22
2025-09-18,U04,zone_0,20,76.86,96,0,22
2025-09-19,U04,zone_0,18,71.41,143,0,22
2025-09-20,U04,zone_0,33,67.21,208,0,22
2025-09-21,U04,zone_0,43,69.86,286,0,22
2025-09-22,U04,zone_0,43,69.46,270,0,22
2025-09-23,U04,zone_0,34,64.71,189,0,22
2025-09-24,U04,zone_0,20,69.92,149,0,22
2025-09-25,U04,zone_0,19,68.45,118,0,22
2025-09-26,U04,zone_0,17,64.61,152,0,22
2025-09-27,U04,zone_0,33,72.91,194,0,22
2025-09-28,U04,zone_0,32,64.03,292,0,22
2025-09-29,U04,zone_0,41,65.65,287,0,22
2025-09-30,U04,zone_0,34,68.65,191,0,22
2025-10-01,U04,zone_0,20,76.53,118,0,22
2025-10-02,U04,zone_0,13,70.21,122,0,22
2025-10-03,U04,zone_0,16,71.85,147,0,22
2025-10-04,U04,zone_0,39,66.1,245,0,22
2025-10-05,U04,zone_0,35,75.38,252,0,22
2025-10-06,U04,zone_0,39,72.62,274,1,22
2025-10-07,U04,zone_0,37,66.83,223,1,22
2025-10-08,U04,zone_0,19,73.65,163,0,22
2025-10-09,U04,zone_0,11,72.41,135,0,22
2025-10-10,U04,zone_0,33,66.33,178,0,22
2025-10-11,U04,zone_0,37,66.91,230,0,22
2025-10-12,U04,zone_0,51,60.64,335,0,22
2025-10-13,U04,zone_0,43,72.84,271,0,22
2025-10-14,U04,zone_0,30,63.37,246,0,22
2025-10-15,U04,zone_0,25,71.0,137,0,22
2025-10-16,U04,zone_0,19,64.64,132,0,22
2025-10-17,U04,zone_0,28,61.2,214,0,22
2025-10-18,U04,zone_0,39,59.81,263,0,22
2025-10-19,U04,zone_0,43,60.78,313,0,22
2025-10-20,U04,zone_0,41,65.8,298,0,22
2025-10-21,U04,zone_0,40,70.75,226,0,22
2025-10-22,U04,zone_0,21,65.89,140,0,22
2025-10-23,U04,zone_0,25,74.53,116,0,22
2025-10-24,U04,zone_0,25,72.45,162,0,22
2025-10-25,U04,zone_0,55,65.29,255,0,22
2024-09-01,U05,zone_1,43,70.4,291,1,23
2024-09-02,U05,zone_1,31,72.2,233,1,23
2024-09-03,U05,zone_1,32,70.8,213,0,23
2024-09-04,U05,zone_1,20,66.23,138,0,23
2024-09-05,U05,zone_1,11,70.6,155,0,23
2024-09-06,U05,zone_1,25,71.56,191,0,23
2024-09-07,U05,zone_1,33,65.95,217,0,23
2024-09-08,U05,zone_1,37,67.69,288,0,23
2024-09-09,U05,zone_1,37,73.28,258,0,23
2024-09-10,U05,zone_1,27,84.09,181,0,23
2024-09-11,U05,zone_1,21,69.71,151,0,23
2024-09-12,U05,zone_1,11,69.26,162,0,23
2024-09-13,U05,zone_1,28,71.25,180,0,23
2024-09-14,U05,zone_1,34,74.56,264,0,23
2024-09-15,U05,zone_1,35,72.26,287,0,23
2024-09-16,U05,zone_1,32,76.27,232,0,23
2024-09-17,U05,zone_1,28,63.92,215,0,23
2024-09-18,U05,zone_1,24,62.57,177,0,23
2024-09-19,U05,zone_1,33,70.96,131,0,23
2024-09-20,U05,zone_1,23,67.96,187,0,23
2024-09-21,U05,zone_1,55,62.94,274,0,23
2024-09-22,U05,zone_1,49,73.59,283,0,23
2024-09-23,U05,zone_1,40,70.88,271,0,23
2024-09-24,U05,zone_1,40,67.59,204,0,23
2024-09-25,U05,zone_1,19,76.65,127,0,23
2024-09-26,U05,zone_1,18,78.43,134,0,23
2024-09-27,U05,zone_1,27,69.68,187,0,23
2024-09-28,U05,zone_1,30,67.95,273,0,23
2024-09-29,U05,zone_1,39,68.09,294,0,23
2024-09-30,U05,zone_1,36,73.51,249,0,23
2024-10-01,U05,zone_1,30,74.63,203,0,23
2024-10-02,U05,zone_1,20,74.43,133,0,23
2024-10-03,U05,zone_1,18,68.28,134,0,23
2024-10-04,U05,zone_1,18,72.31,183,0,23
2024-10-05,U05,zone_1,35,66.05,280,0,23
2024-10-06,U05,zone_1,29,61.78,344,0,23
2024-10-07,U05,zone_1,48,69.68,304,0,23
2024-10-08,U05,zone_1,45,77.01,179,0,23
2024-10-09,U05,zone_1,23,67.69,139,0,23
2024-10-10,U05,zone_1,24,72.25,136,0,23
2024-10-11,U05,zone_1,20,63.3,248,1,23
2024-10-12,U05,zone_1,34,65.21,269,1,23
2024-10-13,U05,zone_1,40,77.37,285,0,23
2024-10-14,U05,zone_1,38,69.16,290,0,23
2024-10-15,U05,zone_1,25,73.72,193,0,23
2024-10-16,U05,zone_1,25,71.22,164,0,23
2024-10-17,U05,zone_1,14,72.43,138,0,23
2024-10-18,U05,zone_1,24,73.44,206,0,23
2024-10-19,U05,zone_1,51,67.78,301,0,23
2024-10-20,U05,zone_1,48,65.61,332,0,23
2024-10-21,U05,zone_1,44,70.24,344,0,23
2024-10-22,U05,zone_1,30,64.08,239,0,23
2024-10-23,U05,zone_1,33,67.01,170,0,23
2024-10-24,U05,zone_1,26,65.34,168,0,23
2024-10-25,U05,zone_1,29,70.81,187,0,23
2024-10-26,U05,zone_1,39,71.36,264,0,23
2024-10-27,U05,zone_1,43,72.9,304,0,23
2024-10-28,U05,zone_1,41,81.11,282,0,23
2024-10-29,U05,zone_1,29,69.17,236,0,23
2024-10-30,U05,zone_1,19,72.35,162,0,23
2024-10-31,U05,zone_1,12,72.04,144,0,23
2024-11-01,U05,zone_1,34,68.2,231,0,23
2024-11-02,U05,zone_1,35,69.44,293,0,23
2024-11-03,U05,zone_1,60,64.12,355,0,23
2024-11-04,U05,zone_1,52,67.96,306,0,23
2024-11-05,U05,zone_1,36,71.85,220,0,23
2024-11-06,U05,zone_1,18,72.82,166,0,23
2024-11-07,U05,zone_1,21,71.14,149,0,23
2024-11-08,U05,zone_1,22,69.43,215,0,23
2024-11-09,U05,zone_1,40,70.07,290,0,23
2024-11-10,U05,zone_1,40,69.12,355,0,23
2024-11-11,U05,zone_1,66,62.76,318,0,23
2024-11-12,U05,zone_1,31,67.68,233,0,23
2024-11-13,U05,zone_1,31,74.65,154,0,23
2024-11-14,U05,zone_1,23,68.35,141,0,23
2024-11-15,U05,zone_1,24,87.16,181,0,23
2024-11-16,U05,zone_1,49,62.48,314,0,23
2024-11-17,U05,zone_1,41,79.63,266,0,23
2024-11-18,U05,zone_1,46,63.25,337,0,23
2024-11-19,U05,zone_1,36,65.17,235,0,23
2024-11-20,U05,zone_1,30,59.15,177,1,23
2024-11-21,U05,zone_1,26,67.99,164,1,23
2024-11-22,U05,zone_1,25,74.94,207,0,23
2024-11-23,U05,zone_1,44,67.4,330,0,23
2024-11-24,U05,zone_1,49,63.87,418,0,23
2024-11-25,U05,zone_1,36,71.99,297,0,23
2024-11-26,U05,zone_1,41,72.52,233,0,23
2024-11-27,U05,zone_1,20,64.87,158,0,23
2024-11-28,U05,zone_1,17,69.61,158,0,23
2024-11-29,U05,zone_1,26,67.2,250,0,23
2024-11-30,U05,zone_1,42,73.75,294,0,23
2024-12-01,U05,zone_1,51,73.98,324,0,23
2024-12-02,U05,zone_1,48,65.95,321,0,23
2024-12-03,U05,zone_1,24,69.66,224,0,23
2024-12-04,U05,zone_1,25,66.92,181,0,23
2024-12-05,U05,zone_1,30,68.24,145,0,23
2024-12-06,U05,zone_1,35,68.4,243,0,23
2024-12-07,U05,zone_1,44,66.44,316,0,23
2024-12-08,U05,zone_1,52,67.92,342,0,23
2024-12-09,U05,zone_1,47,70.16,309,0,23
2024-12-10,U05,zone_1,37,64.89,239,0,23
2024-12-11,U05,zone_1,24,73.41,130,0,23
2024-12-12,U05,zone_1,25,72.42,166,0,23
2024-12-13,U05,zone_1,26,74.09,198,0,23
2024-12-14,U05,zone_1,47,71.42,320,0,23
2024-12-15,U05,zone_1,56,72.58,340,0,23
2024-12-16,U05,zone_1,46,66.83,330,0,23
2024-12-17,U05,zone_1,37,63.17,248,0,23
2024-12-18,U05,zone_1,15,72.16,159,0,23
2024-12-19,U05,zone_1,16,61.29,167,0,23
2024-12-20,U05,zone_1,20,73.43,214,0,23
2024-12-21,U05,zone_1,46,65.16,322,0,23
2024-12-22,U05,zone_1,44,69.87,352,0,23
2024-12-23,U05,zone_1,32,80.93,287,0,23
2024-12-24,U05,zone_1,23,74.96,221,0,23
2024-12-25,U05,zone_1,20,66.3,164,0,23
2024-12-26,U05,zone_1,27,66.23,145,0,23
2024-12-27,U05,zone_1,29,77.57,195,0,23
2024-12-28,U05,zone_1,47,72.79,301,0,23
2024-12-29,U05,zone_1,65,62.54,348,0,23
2024-12-30,U05,zone_1,43,75.7,276,1,23
2024-12-31,U05,zone_1,34,77.45,209,1,23
2025-01-01,U05,zone_1,26,66.17,187,0,23
2025-01-02,U05,zone_1,27,76.05,163,0,23
2025-01-03,U05,zone_1,33,80.66,177,0,23
2025-01-04,U05,zone_1,42,73.86,269,0,23
2025-01-05,U05,zone_1,47,74.95,296,0,23
2025-01-06,U05,zone_1,49,78.93,279,0,23
2025-01-07,U05,zone_1,27,67.93,237,0,23
2025-01-08,U05,zone_1,22,73.87,150,0,23
2025-01-09,U05,zone_1,14,72.11,151,0,23
2025-01-10,U05,zone_1,39,60.9,225,0,23
2025-01-11,U05,zone_1,46,63.86,295,0,23
2025-01-12,U05,zone_1,59,68.6,348,0,23
2025-01-13,U05,zone_1,46,70.35,279,0,23
2025-01-14,U05,zone_1,35,62.59,235,0,23
2025-01-15,U05,zone_1,24,80.69,134,0,23
2025-01-16,U05,zone_1,25,66.89,166,0,23
2025-01-17,U05,zone_1,36,70.08,204,0,23
2025-01-18,U05,zone_1,48,71.4,301,0,23
2025-01-19,U05,zone_1,41,74.16,326,0,23
2025-01-20,U05,zone_1,34,79.12,269,0,23
2025-01-21,U05,zone_1,27,71.45,216,0,23
2025-01-22,U05,zone_1,22,60.43,168,0,23
2025-01-23,U05,zone_1,18,75.97,129,0,23
2025-01-24,U05,zone_1,35,71.57,215,0,23
2025-01-25,U05,zone_1,43,71.4,311,0,23
2025-01-26,U05,zone_1,49,75.06,273,0,23
2025-01-27,U05,zone_1,39,70.71,318,0,23
2025-01-28,U05,zone_1,32,64.35,223,0,23
2025-01-29,U05,zone_1,26,71.86,144,0,23
2025-01-30,U05,zone_1,21,68.12,156,0,23
2025-01-31,U05,zone_1,23,75.58,174,0,23
2025-02-01,U05,zone_1,45,66.69,313,0,23
2025-02-02,U05,zone_1,49,69.67,331,0,23
2025-02-03,U05,zone_1,47,63.32,310,0,23
2025-02-04,U05,zone_1,26,68.46,217,0,23
2025-02-05,U05,zone_1,14,80.52,145,0,23
2025-02-06,U05,zone_1,16,68.15,130,0,23
2025-02-07,U05,zone_1,27,70.01,216,0,23
2025-02-08,U05,zone_1,35,73.22,274,1,23
2025-02-09,U05,zone_1,47,78.21,280,1,23
2025-02-10,U05,zone_1,39,69.23,280,0,23
2025-02-11,U05,zone_1,22,68.9,211,0,23
2025-02-12,U05,zone_1,24,67.57,158,0,23
2025-02-13,U05,zone_1,14,75.95,116,0,23
2025-02-14,U05,zone_1,29,66.68,210,0,23
2025-02-15,U05,zone_1,30,71.4,254,0,23
2025-02-16,U05,zone_1,53,65.74,310,0,23
2025-02-17,U05,zone_1,45,62.5,268,0,23
2025-02-18,U05,zone_1,26,78.79,178,0,23
2025-02-19,U05,zone_1,13,73.55,135,0,23
2025-02-20,U05,zone_1,27,76.37,140,0,23
2025-02-21,U05,zone_1,30,69.34,183,0,23
2025-02-22,U05,zone_1,44,64.06,270,0,23
2025-02-23,U05,zone_1,30,69.58,314,0,23
2025-02-24,U05,zone_1,32,75.43,244,0,23
2025-02-25,U05,zone_1,24,73.33,198,0,23
2025-02-26,U05,zone_1,13,73.09,146,0,23
2025-02-27,U05,zone_1,16,69.02,143,0,23
2025-02-28,U05,zone_1,20,71.53,176,0,23
2025-03-01,U05,zone_1,30,81.78,233,0,23
2025-03-02,U05,zone_1,53,67.15,299,0,23
2025-03-03,U05,zone_1,37,75.02,243,0,23
2025-03-04,U05,zone_1,27,68.63,182,0,23
2025-03-05,U05,zone_1,20,70.91,127,0,23
2025-03-06,U05,zone_1,19,79.59,120,0,23
2025-03-07,U05,zone_1,22,67.85,196,0,23
2025-03-08,U05,zone_1,30,74.77,260,0,23
2025-03-09,U05,zone_1,44,73.87,280,0,23
2025-03-10,U05,zone_1,38,69.12,266,0,23
2025-03-11,U05,zone_1,37,67.76,191,0,23
2025-03-12,U05,zone_1,18,65.75,129,0,23
2025-03-13,U05,zone_1,13,67.35,115,0,23
2025-03-14,U05,zone_1,24,71.1,176,0,23
2025-03-15,U05,zone_1,37,71.19,230,0,23
2025-03-16,U05,zone_1,47,65.21,285,0,23
2025-03-17,U05,zone_1,32,78.06,206,0,23
2025-03-18,U05,zone_1,26,62.28,209,0,23
2025-03-19,U05,zone_1,20,61.91,154,0,23
2025-03-20,U05,zone_1,15,68.53,118,1,23
2025-03-21,U05,zone_1,17,66.96,168,1,23
2025-03-22,U05,zone_1,45,70.97,259,0,23
2025-03-23,U05,zone_1,37,72.02,241,0,23
2025-03-24,U05,zone_1,35,68.36,237,0,23
2025-03-25,U05,zone_1,16,73.82,169,0,23
2025-03-26,U05,zone_1,17,72.64,127,0,23
2025-03-27,U05,zone_1,18,64.14,123,0,23
2025-03-28,U05,zone_1,13,70.64,149,0,23
2025-03-29,U05,zone_1,36,64.45,221,0,23
2025-03-30,U05,zone_1,33,68.98,264,0,23
2025-03-31,U05,zone_1,35,72.89,234,0,23
2025-04-01,U05,zone_1,27,63.38,214,0,23
2025-04-02,U05,zone_1,15,72.97,100,0,23
2025-04-03,U05,zone_1,7,79.73,104,0,23
2025-04-04,U05,zone_1,30,66.43,170,0,23
2025-04-05,U05,zone_1,32,62.19,260,0,23
2025-04-06,U05,zone_1,33,74.82,254,0,23
2025-04-07,U05,zone_1,46,69.42,248,0,23
2025-04-08,U05,zone_1,20,75.24,158,0,23
2025-04-09,U05,zone_1,18,67.99,116,0,23
2025-04-10,U05,zone_1,11,67.42,112,0,23
2025-04-11,U05,zone_1,20,71.16,173,0,23
2025-04-12,U05,zone_1,30,65.09,233,0,23
2025-04-13,U05,zone_1,29,76.26,234,0,23
2025-04-14,U05,zone_1,27,62.75,230,0,23
2025-04-15,U05,zone_1,27,72.05,166,0,23
2025-04-16,U05,zone_1,15,72.79,110,0,23
2025-04-17,U05,zone_1,10,77.8,99,0,23
2025-04-18,U05,zone_1,20,67.38,173,0,23
2025-04-19,U05,zone_1,25,79.83,219,0,23
2025-04-20,U05,zone_1,31,72.21,253,0,23
2025-04-21,U05,zone_1,27,71.08,226,0,23
2025-04-22,U05,zone_1,16,67.06,168,0,23
2025-04-23,U05,zone_1,20,76.47,91,0,23
2025-04-24,U05,zone_1,25,73.14,111,0,23
2025-04-25,U05,zone_1,27,69.63,152,0,23
2025-04-26,U05,zone_1,25,71.28,210,0,23
2025-04-27,U05,zone_1,40,67.57,242,0,23
2025-04-28,U05,zone_1,35,67.38,224,0,23
2025-04-29,U05,zone_1,17,74.76,160,1,23
2025-04-30,U05,zone_1,16,74.6,116,1,23
2025-05-01,U05,zone_1,13,72.35,102,0,23
2025-05-02,U05,zone_1,16,74.26,131,0,23
2025-05-03,U05,zone_1,23,63.2,231,0,23
2025-05-04,U05,zone_1,49,71.72,212,0,23
2025-05-05,U05,zone_1,34,63.82,222,0,23
2025-05-06,U05,zone_1,18,74.5,151,0,23
2025-05-07,U05,zone_1,10,72.24,112,0,23
2025-05-08,U05,zone_1,9,66.18,115,0,23
2025-05-09,U05,zone_1,23,72.5,127,0,23
2025-05-10,U05,zone_1,28,77.12,199,0,23
2025-05-11,U05,zone_1,22,71.8,239,0,23
2025-05-12,U05,zone_1,24,68.38,224,0,23
2025-05-13,U05,zone_1,25,71.11,150,0,23
2025-05-14,U05,zone_1,11,63.65,123,0,23
2025-05-15,U05,zone_1,15,70.34,103,0,23
2025-05-16,U05,zone_1,20,74.88,140,0,23
2025-05-17,U05,zone_1,30,67.3,229,0,23
2025-05-18,U05,zone_1,26,73.15,253,0,23
2025-05-19,U05,zone_1,17,77.19,175,0,23
2025-05-20,U05,zone_1,22,70.06,167,0,23
2025-05-21,U05,zone_1,20,72.0,107,0,23
2025-05-22,U05,zone_1,17,64.77,101,0,23
2025-05-23,U05,zone_1,21,64.54,165,0,23
2025-05-24,U05,zone_1,35,72.77,219,0,23
2025-05-25,U05,zone_1,33,76.76,195,0,23
2025-05-26,U05,zone_1,30,67.43,215,0,23
2025-05-27,U05,zone_1,12,75.45,132,0,23
2025-05-28,U05,zone_1,13,71.9,119,0,23
2025-05-29,U05,zone_1,11,68.03,119,0,23
2025-05-30,U05,zone_1,17,70.6,124,0,23
2025-05-31,U05,zone_1,32,68.96,212,0,23
2025-06-01,U05,zone_1,38,55.86,286,0,23
2025-06-02,U05,zone_1,38,75.46,204,0,23
2025-06-03,U05,zone_1,18,75.53,162,0,23
2025-06-04,U05,zone_1,17,70.51,114,0,23
2025-06-05,U05,zone_1,14,73.61,86,0,23
2025-06-06,U05,zone_1,16,70.47,139,0,23
2025-06-07,U05,zone_1,29,77.64,144,0,23
2025-06-08,U05,zone_1,34,73.79,207,1,23
2025-06-09,U05,zone_1,20,70.16,221,1,23
2025-06-10,U05,zone_1,25,73.54,148,0,23
2025-06-11,U05,zone_1,13,72.24,107,0,23
2025-06-12,U05,zone_1,15,80.27,88,0,23
2025-06-13,U05,zone_1,17,72.7,135,0,23
2025-06-14,U05,zone_1,28,70.67,198,0,23
2025-06-15,U05,zone_1,42,66.19,228,0,23
2025-06-16,U05,zone_1,35,71.86,198,0,23
2025-06-17,U05,zone_1,19,73.55,158,0,23
2025-06-18,U05,zone_1,16,64.6,135,0,23
2025-06-19,U05,zone_1,10,67.98,91,0,23
2025-06-20,U05,zone_1,20,72.23,138,0,23
2025-06-21,U05,zone_1,27,70.91,190,0,23
2025-06-22,U05,zone_1,26,76.33,224,0,23
2025-06-23,U05,zone_1,23,75.41,201,0,23
2025-06-24,U05,zone_1,20,68.45,154,0,23
2025-06-25,U05,zone_1,15,74.04,96,0,23
2025-06-26,U05,zone_1,16,64.04,134,0,23
2025-06-27,U05,zone_1,20,75.45,130,0,23
2025-06-28,U05,zone_1,20,64.18,207,0,23
2025-06-29,U05,zone_1,39,63.0,277,0,23
