cluster_code,checkin,raw_predicted_demand,calibrated_predicted_demand,calibration_delta
4161,2025-11-23,108,108,0
4161,2025-11-24,111,111,0
4161,2025-11-25,151,151,0
4161,2025-11-26,280,280,0
4161,2025-11-27,291,291,0
4161,2025-11-28,72,72,0
4161,2025-11-29,61,66,5
4161,2025-11-30,75,79,4
4161,2025-12-01,75,80,5
4161,2025-12-02,77,82,5
4161,2025-12-03,100,109,9
4161,2025-12-04,150,166,16
4161,2025-12-05,88,96,8
4161,2025-12-06,81,86,5
4161,2025-12-07,75,79,4
4161,2025-12-08,70,74,4
4161,2025-12-09,69,74,5
4161,2025-12-10,110,118,8
4161,2025-12-11,258,276,18
4161,2025-12-12,97,103,6
4161,2025-12-13,79,85,6
4161,2025-12-14,61,66,5
4161,2025-12-15,78,84,6
4161,2025-12-16,111,118,7
4161,2025-12-17,130,140,10
4161,2025-12-18,167,180,13
4161,2025-12-19,92,99,7
4161,2025-12-20,70,75,5
4161,2025-12-21,53,57,4
4174,2025-11-22,0,0,0
4174,2025-11-23,0,0,0
4174,2025-11-24,0,0,0
4174,2025-11-25,0,0,0
4174,2025-11-26,0,0,0
4174,2025-11-27,0,0,0
4174,2025-11-28,0,0,0
4174,2025-11-29,0,0,0
4174,2025-11-30,0,0,0
4174,2025-12-01,0,0,0
4174,2025-12-02,0,0,0
4174,2025-12-03,0,0,0
4174,2025-12-04,0,0,0
4174,2025-12-05,0,0,0
4174,2025-12-06,0,0,0
4174,2025-12-07,0,0,0
4174,2025-12-08,0,0,0
4174,2025-12-09,0,0,0
4174,2025-12-10,0,0,0
4174,2025-12-11,2,2,0
4174,2025-12-12,0,0,0
4174,2025-12-13,0,0,0
4174,2025-12-14,0,0,0
4174,2025-12-15,0,0,0
4174,2025-12-16,0,0,0
4174,2025-12-17,0,0,0
4174,2025-12-18,0,0,0
4174,2025-12-19,0,0,0
4174,2025-12-20,0,0,0
4174,2025-12-21,0,0,0
4192,2025-11-22,13,13,0
4192,2025-11-23,21,21,0
4192,2025-11-24,21,21,0
4192,2025-11-25,41,41,0
4192,2025-11-26,60,60,0
4192,2025-11-27,60,60,0
4192,2025-11-28,8,8,0
4192,2025-11-29,7,8,1
4192,2025-11-30,9,9,0
4192,2025-12-01,10,11,1
4192,2025-12-02,10,11,1
4192,2025-12-03,27,29,2
4192,2025-12-04,58,62,4
4192,2025-12-05,24,25,1
4192,2025-12-06,12,13,1
4192,2025-12-07,9,10,1
4192,2025-12-08,12,13,1
4192,2025-12-09,12,13,1
4192,2025-12-10,20,21,1
4192,2025-12-11,36,38,2
4192,2025-12-12,9,9,0
4192,2025-12-13,8,9,1
4192,2025-12-14,10,10,0
4192,2025-12-15,9,10,1
4192,2025-12-16,17,18,1
4192,2025-12-17,21,23,2
4192,2025-12-18,29,32,3
4192,2025-12-19,11,11,0
4192,2025-12-20,8,9,1
4192,2025-12-21,6,6,0
4198,2025-11-22,38,38,0
4198,2025-11-23,30,30,0
4198,2025-11-24,9,9,0
4198,2025-11-25,14,14,0
4198,2025-11-26,9,9,0
4198,2025-11-27,19,19,0
4198,2025-11-28,4,4,0
4198,2025-11-29,3,4,1
4198,2025-11-30,5,6,1
4198,2025-12-01,6,7,1
4198,2025-12-02,8,8,0
4198,2025-12-03,14,16,2
4198,2025-12-04,33,36,3
4198,2025-12-05,5,5,0
4198,2025-12-06,7,7,0
4198,2025-12-07,6,7,1
4198,2025-12-08,6,6,0
4198,2025-12-09,6,6,0
4198,2025-12-10,9,10,1
4198,2025-12-11,36,39,3
4198,2025-12-12,6,6,0
4198,2025-12-13,5,6,1
4198,2025-12-14,5,5,0
4198,2025-12-15,8,9,1
4198,2025-12-16,7,7,0
4198,2025-12-17,10,11,1
4198,2025-12-18,19,21,2
4198,2025-12-19,8,9,1
4198,2025-12-20,5,6,1
4198,2025-12-21,4,4,0
4235,2025-11-22,561,561,0
4235,2025-11-23,500,500,0
4235,2025-11-24,405,405,0
4235,2025-11-25,393,393,0
4235,2025-11-26,645,645,0
4235,2025-11-27,724,724,0
4235,2025-11-28,315,315,0
4235,2025-11-29,297,315,18
4235,2025-11-30,302,321,19
4235,2025-12-01,298,318,20
4235,2025-12-02,296,320,24
4235,2025-12-03,473,512,39
4235,2025-12-04,849,926,77
4235,2025-12-05,354,384,30
4235,2025-12-06,326,344,18
4235,2025-12-07,292,309,17
4235,2025-12-08,276,292,16
4235,2025-12-09,267,283,16
4235,2025-12-10,364,388,24
4235,2025-12-11,763,818,55
4235,2025-12-12,306,328,22
4235,2025-12-13,244,262,18
4235,2025-12-14,205,220,15
4235,2025-12-15,245,263,18
4235,2025-12-16,305,327,22
4235,2025-12-17,363,390,27
4235,2025-12-18,481,517,36
4235,2025-12-19,272,293,21
4235,2025-12-20,241,259,18
4235,2025-12-21,144,155,11
4247,2025-11-22,11,11,0
4247,2025-11-23,10,10,0
4247,2025-11-24,7,7,0
4247,2025-11-25,8,8,0
4247,2025-11-26,10,10,0
4247,2025-11-27,20,20,0
4247,2025-11-28,6,6,0
4247,2025-11-29,3,3,0
4247,2025-11-30,4,4,0
4247,2025-12-01,4,4,0
4247,2025-12-02,5,5,0
4247,2025-12-03,7,7,0
4247,2025-12-04,14,16,2
4247,2025-12-05,6,7,1
4247,2025-12-06,5,6,1
4247,2025-12-07,5,5,0
4247,2025-12-08,6,7,1
4247,2025-12-09,8,8,0
4247,2025-12-10,8,9,1
4247,2025-12-11,17,19,2
4247,2025-12-12,5,6,1
4247,2025-12-13,5,5,0
4247,2025-12-14,5,5,0
4247,2025-12-15,6,7,1
4247,2025-12-16,8,8,0
4247,2025-12-17,9,9,0
4247,2025-12-18,14,15,1
4247,2025-12-19,7,7,0
4247,2025-12-20,6,6,0
4247,2025-12-21,3,3,0
4252,2025-11-22,334,334,0
4252,2025-11-23,274,274,0
4252,2025-11-24,275,275,0
4252,2025-11-25,309,309,0
4252,2025-11-26,392,392,0
4252,2025-11-27,388,388,0
4252,2025-11-28,140,140,0
4252,2025-11-29,131,139,8
4252,2025-11-30,129,137,8
4252,2025-12-01,114,123,9
4252,2025-12-02,117,126,9
4252,2025-12-03,222,239,17
4252,2025-12-04,384,417,33
4252,2025-12-05,178,191,13
4252,2025-12-06,148,156,8
4252,2025-12-07,156,163,7
4252,2025-12-08,135,141,6
4252,2025-12-09,135,142,7
4252,2025-12-10,193,205,12
4252,2025-12-11,378,405,27
4252,2025-12-12,134,143,9
4252,2025-12-13,114,121,7
4252,2025-12-14,100,106,6
4252,2025-12-15,119,127,8
4252,2025-12-16,132,142,10
4252,2025-12-17,181,194,13
4252,2025-12-18,213,229,16
4252,2025-12-19,124,133,9
4252,2025-12-20,97,104,7
4252,2025-12-21,69,74,5
4324,2025-11-22,4893,4893,0
4324,2025-11-23,4744,4744,0
4324,2025-11-24,3631,3631,0
4324,2025-11-25,3684,3684,0
4324,2025-11-26,6194,6194,0
4324,2025-11-27,9613,9613,0
4324,2025-11-28,2645,2645,0
4324,2025-11-29,2135,2259,124
4324,2025-11-30,1854,1972,118
4324,2025-12-01,1910,2041,131
4324,2025-12-02,2060,2205,145
4324,2025-12-03,4250,4595,345
4324,2025-12-04,8867,9659,792
4324,2025-12-05,2138,2326,188
4324,2025-12-06,1504,1599,95
4324,2025-12-07,1405,1495,90
4324,2025-12-08,1488,1581,93
4324,2025-12-09,1729,1840,111
4324,2025-12-10,3398,3625,227
4324,2025-12-11,8507,9108,601
4324,2025-12-12,2641,2826,185
4324,2025-12-13,1450,1556,106
4324,2025-12-14,1210,1298,88
4324,2025-12-15,1371,1473,102
4324,2025-12-16,1997,2145,148
4324,2025-12-17,3444,3705,261
4324,2025-12-18,5380,5792,412
4324,2025-12-19,2510,2702,192
4324,2025-12-20,1823,1956,133
4324,2025-12-21,1228,1319,91
4353,2025-11-22,5,5,0
4353,2025-11-23,7,7,0
4353,2025-11-24,10,10,0
4353,2025-11-25,12,12,0
4353,2025-11-26,12,12,0
4353,2025-11-27,8,8,0
4353,2025-11-28,4,4,0
4353,2025-11-29,7,7,0
4353,2025-11-30,10,10,0
4353,2025-12-01,8,8,0
4353,2025-12-02,9,9,0
4353,2025-12-03,11,11,0
4353,2025-12-04,8,9,1
4353,2025-12-05,7,7,0
4353,2025-12-06,9,10,1
4353,2025-12-07,11,12,1
4353,2025-12-08,12,12,0
4353,2025-12-09,14,14,0
4353,2025-12-10,9,10,1
4353,2025-12-11,8,8,0
4353,2025-12-12,5,6,1
4353,2025-12-13,9,10,1
4353,2025-12-14,7,7,0
4353,2025-12-15,11,12,1
4353,2025-12-16,10,11,1
4353,2025-12-17,11,11,0
4353,2025-12-18,9,9,0
4353,2025-12-19,7,7,0
4353,2025-12-20,9,10,1
4353,2025-12-21,5,6,1
4380,2025-11-22,3,3,0
4380,2025-11-23,1,1,0
4380,2025-11-24,1,1,0
4380,2025-11-25,1,1,0
4380,2025-11-26,2,2,0
4380,2025-11-27,6,6,0
4380,2025-11-28,4,4,0
4380,2025-11-29,1,2,1
4380,2025-11-30,2,2,0
4380,2025-12-01,2,2,0
4380,2025-12-02,3,3,0
4380,2025-12-03,3,4,1
4380,2025-12-04,10,11,1
4380,2025-12-05,2,3,1
4380,2025-12-06,2,2,0
4380,2025-12-07,2,2,0
4380,2025-12-08,2,2,0
4380,2025-12-09,2,3,1
4380,2025-12-10,6,7,1
4380,2025-12-11,10,10,0
4380,2025-12-12,3,3,0
4380,2025-12-13,2,2,0
4380,2025-12-14,2,2,0
4380,2025-12-15,3,3,0
4380,2025-12-16,3,3,0
4380,2025-12-17,4,5,1
4380,2025-12-18,11,12,1
4380,2025-12-19,8,8,0
4380,2025-12-20,2,3,1
4380,2025-12-21,2,2,0
4396,2025-11-22,0,0,0
4396,2025-11-23,0,0,0
4396,2025-11-24,0,0,0
4396,2025-11-25,0,0,0
4396,2025-11-26,0,0,0
4396,2025-11-27,0,0,0
4396,2025-11-28,0,0,0
4396,2025-11-29,0,0,0
4396,2025-11-30,0,0,0
4396,2025-12-01,0,0,0
4396,2025-12-02,0,0,0
4396,2025-12-03,0,0,0
4396,2025-12-04,0,0,0
4396,2025-12-05,0,0,0
4396,2025-12-06,0,0,0
4396,2025-12-07,0,0,0
4396,2025-12-08,0,0,0
4396,2025-12-09,0,0,0
4396,2025-12-10,0,0,0
4396,2025-12-11,0,0,0
4396,2025-12-12,0,0,0
4396,2025-12-13,0,0,0
4396,2025-12-14,0,0,0
4396,2025-12-15,0,0,0
4396,2025-12-16,0,0,0
4396,2025-12-17,0,0,0
4396,2025-12-18,0,0,0
4396,2025-12-19,0,0,0
4396,2025-12-20,0,0,0
4396,2025-12-21,0,0,0
4397,2025-11-22,6,6,0
4397,2025-11-23,8,8,0
4397,2025-11-24,3,3,0
4397,2025-11-25,3,3,0
4397,2025-11-26,9,9,0
4397,2025-11-27,23,23,0
4397,2025-11-28,8,8,0
4397,2025-11-29,4,4,0
4397,2025-11-30,4,5,1
4397,2025-12-01,6,6,0
4397,2025-12-02,5,6,1
4397,2025-12-03,10,11,1
4397,2025-12-04,30,33,3
4397,2025-12-05,12,13,1
4397,2025-12-06,8,8,0
4397,2025-12-07,6,7,1
4397,2025-12-08,7,7,0
4397,2025-12-09,7,7,0
4397,2025-12-10,22,23,1
4397,2025-12-11,35,38,3
4397,2025-12-12,9,10,1
4397,2025-12-13,7,8,1
4397,2025-12-14,7,7,0
4397,2025-12-15,9,10,1
4397,2025-12-16,10,10,0
4397,2025-12-17,17,18,1
4397,2025-12-18,40,43,3
4397,2025-12-19,11,12,1
4397,2025-12-20,8,9,1
4397,2025-12-21,6,6,0
4404,2025-11-22,0,0,0
4404,2025-11-23,0,0,0
4404,2025-11-24,0,0,0
4404,2025-11-25,0,0,0
4404,2025-11-26,0,0,0
4404,2025-11-27,0,0,0
4404,2025-11-28,0,0,0
4404,2025-11-29,0,0,0
4404,2025-11-30,0,0,0
4404,2025-12-01,0,0,0
4404,2025-12-02,0,0,0
4404,2025-12-03,0,0,0
4404,2025-12-04,0,0,0
4404,2025-12-05,0,0,0
4404,2025-12-06,0,0,0
4404,2025-12-07,0,0,0
4404,2025-12-08,0,0,0
4404,2025-12-09,0,0,0
4404,2025-12-10,0,0,0
4404,2025-12-11,0,0,0
4404,2025-12-12,0,0,0
4404,2025-12-13,0,0,0
4404,2025-12-14,0,0,0
4404,2025-12-15,0,0,0
4404,2025-12-16,0,0,0
4404,2025-12-17,0,0,0
4404,2025-12-18,0,0,0
4404,2025-12-19,0,0,0
4404,2025-12-20,0,0,0
4404,2025-12-21,0,0,0
4419,2025-11-22,321,321,0
4419,2025-11-23,222,222,0
4419,2025-11-24,227,227,0
4419,2025-11-25,158,158,0
4419,2025-11-26,146,146,0
4419,2025-11-27,276,276,0
4419,2025-11-28,118,118,0
4419,2025-11-29,136,144,8
4419,2025-11-30,117,124,7
4419,2025-12-01,165,175,10
4419,2025-12-02,172,184,12
4419,2025-12-03,263,283,20
4419,2025-12-04,459,501,42
4419,2025-12-05,138,150,12
4419,2025-12-06,127,135,8
4419,2025-12-07,106,113,7
4419,2025-12-08,122,129,7
4419,2025-12-09,128,136,8
4419,2025-12-10,198,210,12
4419,2025-12-11,412,441,29
4419,2025-12-12,158,168,10
4419,2025-12-13,123,131,8
4419,2025-12-14,135,144,9
4419,2025-12-15,145,156,11
4419,2025-12-16,160,172,12
4419,2025-12-17,204,220,16
4419,2025-12-18,373,400,27
4419,2025-12-19,237,252,15
4419,2025-12-20,144,153,9
4419,2025-12-21,111,118,7
4516,2025-11-22,15,15,0
4516,2025-11-23,14,14,0
4516,2025-11-24,12,12,0
4516,2025-11-25,7,7,0
4516,2025-11-26,10,10,0
4516,2025-11-27,8,8,0
4516,2025-11-28,8,8,0
4516,2025-11-29,5,5,0
4516,2025-11-30,8,9,1
4516,2025-12-01,12,13,1
4516,2025-12-02,11,12,1
4516,2025-12-03,12,13,1
4516,2025-12-04,14,15,1
4516,2025-12-05,8,9,1
4516,2025-12-06,9,10,1
4516,2025-12-07,9,10,1
4516,2025-12-08,9,9,0
4516,2025-12-09,12,13,1
4516,2025-12-10,12,13,1
4516,2025-12-11,12,13,1
4516,2025-12-12,6,7,1
4516,2025-12-13,7,7,0
4516,2025-12-14,6,7,1
4516,2025-12-15,10,11,1
4516,2025-12-16,11,12,1
4516,2025-12-17,12,12,0
4516,2025-12-18,10,11,1
4516,2025-12-19,8,9,1
4516,2025-12-20,8,8,0
4516,2025-12-21,4,5,1
4541,2025-11-22,0,0,0
4541,2025-11-23,0,0,0
4541,2025-11-24,2,2,0
4541,2025-11-25,3,3,0
4541,2025-11-26,2,2,0
4541,2025-11-27,3,3,0
4541,2025-11-28,0,0,0
4541,2025-11-29,0,0,0
4541,2025-11-30,0,0,0
4541,2025-12-01,0,0,0
4541,2025-12-02,2,2,0
4541,2025-12-03,1,1,0
4541,2025-12-04,2,2,0
4541,2025-12-05,0,0,0
4541,2025-12-06,1,1,0
4541,2025-12-07,0,0,0
4541,2025-12-08,0,0,0
4541,2025-12-09,3,3,0
4541,2025-12-10,1,1,0
4541,2025-12-11,1,2,1
4541,2025-12-12,0,0,0
4541,2025-12-13,0,0,0
4541,2025-12-14,0,0,0
4541,2025-12-15,0,0,0
4541,2025-12-16,0,0,0
4541,2025-12-17,1,1,0
4541,2025-12-18,1,1,0
4541,2025-12-19,1,1,0
4541,2025-12-20,0,0,0
4541,2025-12-21,0,0,0
4609,2025-11-22,269,269,0
4609,2025-11-23,445,445,0
4609,2025-11-24,410,410,0
4609,2025-11-25,320,320,0
4609,2025-11-26,377,377,0
4609,2025-11-27,881,881,0
4609,2025-11-28,497,497,0
4609,2025-11-29,221,238,17
4609,2025-11-30,259,278,19
4609,2025-12-01,271,292,21
4609,2025-12-02,341,366,25
4609,2025-12-03,328,357,29
4609,2025-12-04,1103,1201,98
4609,2025-12-05,424,463,39
4609,2025-12-06,272,291,19
4609,2025-12-07,235,250,15
4609,2025-12-08,248,264,16
4609,2025-12-09,250,267,17
4609,2025-12-10,383,408,25
4609,2025-12-11,963,1027,64
4609,2025-12-12,387,415,28
4609,2025-12-13,287,309,22
4609,2025-12-14,241,259,18
4609,2025-12-15,276,297,21
4609,2025-12-16,290,312,22
4609,2025-12-17,348,373,25
4609,2025-12-18,1010,1082,72
4609,2025-12-19,467,500,33
4609,2025-12-20,298,321,23
4609,2025-12-21,261,282,21
4611,2025-11-22,1,1,0
4611,2025-11-23,5,5,0
4611,2025-11-24,1,1,0
4611,2025-11-25,6,6,0
4611,2025-11-26,0,0,0
4611,2025-11-27,0,0,0
4611,2025-11-28,0,0,0
4611,2025-11-29,10,11,1
4611,2025-11-30,11,12,1
4611,2025-12-01,13,13,0
4611,2025-12-02,0,0,0
4611,2025-12-03,0,0,0
4611,2025-12-04,0,0,0
4611,2025-12-05,0,0,0
4611,2025-12-06,5,5,0
4611,2025-12-07,4,4,0
4611,2025-12-08,4,4,0
4611,2025-12-09,0,0,0
4611,2025-12-10,0,0,0
4611,2025-12-11,0,0,0
4611,2025-12-12,0,0,0
4611,2025-12-13,0,0,0
4611,2025-12-14,0,0,0
4611,2025-12-15,0,0,0
4611,2025-12-16,0,0,0
4611,2025-12-17,6,7,1
4611,2025-12-18,0,0,0
4611,2025-12-19,0,0,0
4611,2025-12-20,0,0,0
4611,2025-12-21,0,0,0
4655,2025-11-22,5411,5411,0
4655,2025-11-23,4942,4942,0
4655,2025-11-24,4405,4405,0
4655,2025-11-25,4319,4319,0
4655,2025-11-26,6164,6164,0
4655,2025-11-27,6871,6871,0
4655,2025-11-28,3194,3194,0
4655,2025-11-29,2600,2775,175
4655,2025-11-30,2715,2911,196
4655,2025-12-01,2687,2886,199
4655,2025-12-02,2668,2874,206
4655,2025-12-03,4389,4746,357
4655,2025-12-04,7866,8567,701
4655,2025-12-05,3049,3320,271
4655,2025-12-06,3147,3348,201
4655,2025-12-07,2902,3088,186
4655,2025-12-08,2810,2990,180
4655,2025-12-09,3058,3258,200
4655,2025-12-10,4635,4951,316
4655,2025-12-11,7934,8498,564
4655,2025-12-12,2883,3086,203
4655,2025-12-13,2860,3074,214
4655,2025-12-14,2604,2799,195
4655,2025-12-15,2657,2854,197
4655,2025-12-16,3104,3336,232
4655,2025-12-17,4534,4879,345
4655,2025-12-18,5272,5674,402
4655,2025-12-19,2816,3031,215
4655,2025-12-20,2781,2992,211
4655,2025-12-21,1811,1951,140
4684,2025-11-22,0,0,0
4684,2025-11-23,0,0,0
4684,2025-11-24,0,0,0
4684,2025-11-25,0,0,0
4684,2025-11-26,0,0,0
4684,2025-11-27,0,0,0
4684,2025-11-28,0,0,0
4684,2025-11-29,0,0,0
4684,2025-11-30,0,0,0
4684,2025-12-01,0,0,0
4684,2025-12-02,0,0,0
4684,2025-12-03,0,0,0
4684,2025-12-04,0,0,0
4684,2025-12-05,0,0,0
4684,2025-12-06,0,0,0
4684,2025-12-07,0,0,0
4684,2025-12-08,0,0,0
4684,2025-12-09,0,0,0
4684,2025-12-10,0,0,0
4684,2025-12-11,0,0,0
4684,2025-12-12,0,0,0
4684,2025-12-13,0,0,0
4684,2025-12-14,0,0,0
4684,2025-12-15,0,0,0
4684,2025-12-16,0,0,0
4684,2025-12-17,0,0,0
4684,2025-12-18,0,0,0
4684,2025-12-19,0,0,0
4684,2025-12-20,0,0,0
4684,2025-12-21,0,0,0
4729,2025-11-22,0,0,0
4729,2025-11-23,0,0,0
4729,2025-11-24,0,0,0
4729,2025-11-25,0,0,0
4729,2025-11-26,0,0,0
4729,2025-11-27,0,0,0
4729,2025-11-28,0,0,0
4729,2025-11-29,0,0,0
4729,2025-11-30,0,0,0
4729,2025-12-01,0,0,0
4729,2025-12-02,0,0,0
4729,2025-12-03,0,0,0
4729,2025-12-04,0,0,0
4729,2025-12-05,0,0,0
4729,2025-12-06,0,0,0
4729,2025-12-07,0,0,0
4729,2025-12-08,0,0,0
4729,2025-12-09,0,0,0
4729,2025-12-10,0,0,0
4729,2025-12-11,0,0,0
4729,2025-12-12,0,0,0
4729,2025-12-13,0,0,0
4729,2025-12-14,0,0,0
4729,2025-12-15,0,0,0
4729,2025-12-16,0,0,0
4729,2025-12-17,0,0,0
4729,2025-12-18,0,0,0
4729,2025-12-19,0,0,0
4729,2025-12-20,0,0,0
4729,2025-12-21,0,0,0
4756,2025-11-22,797,797,0
4756,2025-11-23,759,759,0
4756,2025-11-24,599,599,0
4756,2025-11-25,716,716,0
4756,2025-11-26,995,995,0
4756,2025-11-27,1201,1201,0
4756,2025-11-28,519,519,0
4756,2025-11-29,422,449,27
4756,2025-11-30,446,478,32
4756,2025-12-01,408,439,31
4756,2025-12-02,426,459,33
4756,2025-12-03,733,793,60
4756,2025-12-04,1449,1579,130
4756,2025-12-05,583,632,49
4756,2025-12-06,474,502,28
4756,2025-12-07,389,413,24
4756,2025-12-08,387,411,24
4756,2025-12-09,450,480,30
4756,2025-12-10,637,681,44
4756,2025-12-11,1228,1316,88
4756,2025-12-12,506,542,36
4756,2025-12-13,337,363,26
4756,2025-12-14,320,344,24
4756,2025-12-15,378,407,29
4756,2025-12-16,493,531,38
4756,2025-12-17,621,667,46
4756,2025-12-18,802,864,62
4756,2025-12-19,479,517,38
4756,2025-12-20,327,352,25
4756,2025-12-21,250,269,19
4791,2025-11-22,2469,2469,0
4791,2025-11-23,2119,2119,0
4791,2025-11-24,2228,2228,0
4791,2025-11-25,2369,2369,0
4791,2025-11-26,3184,3184,0
4791,2025-11-27,3292,3292,0
4791,2025-11-28,943,943,0
4791,2025-11-29,945,1006,61
4791,2025-11-30,1100,1177,77
4791,2025-12-01,1033,1108,75
4791,2025-12-02,1323,1422,99
4791,2025-12-03,2210,2390,180
4791,2025-12-04,3230,3520,290
4791,2025-12-05,859,936,77
4791,2025-12-06,1211,1287,76
4791,2025-12-07,929,985,56
4791,2025-12-08,915,972,57
4791,2025-12-09,1162,1235,73
4791,2025-12-10,1896,2019,123
4791,2025-12-11,3735,3994,259
4791,2025-12-12,1219,1301,82
4791,2025-12-13,900,964,64
4791,2025-12-14,821,880,59
4791,2025-12-15,962,1033,71
4791,2025-12-16,1249,1340,91
4791,2025-12-17,1856,1996,140
4791,2025-12-18,2160,2324,164
4791,2025-12-19,1126,1212,86
4791,2025-12-20,806,867,61
4791,2025-12-21,507,547,40
4797,2025-11-22,0,0,0
4797,2025-11-23,0,0,0
4797,2025-11-24,0,0,0
4797,2025-11-25,0,0,0
4797,2025-11-26,0,0,0
4797,2025-11-27,0,0,0
4797,2025-11-28,0,0,0
4797,2025-11-29,0,0,0
4797,2025-11-30,0,0,0
4797,2025-12-01,0,0,0
4797,2025-12-02,0,0,0
4797,2025-12-03,0,0,0
4797,2025-12-04,0,0,0
4797,2025-12-05,0,0,0
4797,2025-12-06,0,0,0
4797,2025-12-07,0,0,0
4797,2025-12-08,0,0,0
4797,2025-12-09,0,0,0
4797,2025-12-10,0,0,0
4797,2025-12-11,0,0,0
4797,2025-12-12,0,0,0
4797,2025-12-13,0,0,0
4797,2025-12-14,0,0,0
4797,2025-12-15,0,0,0
4797,2025-12-16,0,0,0
4797,2025-12-17,0,0,0
4797,2025-12-18,0,0,0
4797,2025-12-19,0,0,0
4797,2025-12-20,0,0,0
4797,2025-12-21,0,0,0
4820,2025-11-22,15,15,0
4820,2025-11-23,8,8,0
4820,2025-11-24,7,7,0
4820,2025-11-25,6,6,0
4820,2025-11-26,13,13,0
4820,2025-11-27,12,12,0
4820,2025-11-28,7,7,0
4820,2025-11-29,11,12,1
4820,2025-11-30,8,8,0
4820,2025-12-01,10,11,1
4820,2025-12-02,11,12,1
4820,2025-12-03,15,17,2
4820,2025-12-04,19,21,2
4820,2025-12-05,7,8,1
4820,2025-12-06,8,8,0
4820,2025-12-07,7,8,1
4820,2025-12-08,7,8,1
4820,2025-12-09,9,9,0
4820,2025-12-10,10,11,1
4820,2025-12-11,19,21,2
4820,2025-12-12,8,8,0
4820,2025-12-13,9,10,1
4820,2025-12-14,9,9,0
4820,2025-12-15,10,11,1
4820,2025-12-16,15,16,1
4820,2025-12-17,15,17,2
4820,2025-12-18,24,26,2
4820,2025-12-19,10,11,1
4820,2025-12-20,11,12,1
4820,2025-12-21,6,7,1
4879,2025-11-22,38,38,0
4879,2025-11-23,39,39,0
4879,2025-11-24,14,14,0
4879,2025-11-25,12,12,0
4879,2025-11-26,20,20,0
4879,2025-11-27,30,30,0
4879,2025-11-28,0,0,0
4879,2025-11-29,0,0,0
4879,2025-11-30,0,0,0
4879,2025-12-01,0,0,0
4879,2025-12-02,0,0,0
4879,2025-12-03,0,0,0
4879,2025-12-04,1,2,1
4879,2025-12-05,0,0,0
4879,2025-12-06,0,0,0
4879,2025-12-07,0,0,0
4879,2025-12-08,0,0,0
4879,2025-12-09,0,0,0
4879,2025-12-10,1,1,0
4879,2025-12-11,3,3,0
4879,2025-12-12,0,0,0
4879,2025-12-13,0,0,0
4879,2025-12-14,0,0,0
4879,2025-12-15,0,0,0
4879,2025-12-16,0,0,0
4879,2025-12-17,1,1,0
4879,2025-12-18,2,2,0
4879,2025-12-19,0,0,0
4879,2025-12-20,0,0,0
4879,2025-12-21,0,0,0
4933,2025-11-22,10,10,0
4933,2025-11-23,12,12,0
4933,2025-11-24,11,11,0
4933,2025-11-25,11,11,0
4933,2025-11-26,19,19,0
4933,2025-11-27,20,20,0
4933,2025-11-28,10,10,0
4933,2025-11-29,5,5,0
4933,2025-11-30,5,5,0
4933,2025-12-01,6,7,1
4933,2025-12-02,7,7,0
4933,2025-12-03,10,10,0
4933,2025-12-04,17,18,1
4933,2025-12-05,10,11,1
4933,2025-12-06,11,11,0
4933,2025-12-07,10,10,0
4933,2025-12-08,8,8,0
4933,2025-12-09,11,11,0
4933,2025-12-10,14,15,1
4933,2025-12-11,20,21,1
4933,2025-12-12,6,6,0
4933,2025-12-13,5,5,0
4933,2025-12-14,3,3,0
4933,2025-12-15,4,4,0
4933,2025-12-16,5,5,0
4933,2025-12-17,7,8,1
4933,2025-12-18,10,11,1
4933,2025-12-19,4,5,1
4933,2025-12-20,4,4,0
4933,2025-12-21,2,3,1
4946,2025-11-22,2,2,0
4946,2025-11-23,5,5,0
4946,2025-11-24,3,3,0
4946,2025-11-25,3,3,0
4946,2025-11-26,1,1,0
4946,2025-11-27,2,2,0
4946,2025-11-28,1,1,0
4946,2025-11-29,1,1,0
4946,2025-11-30,3,4,1
4946,2025-12-01,2,2,0
4946,2025-12-02,2,2,0
4946,2025-12-03,3,3,0
4946,2025-12-04,5,6,1
4946,2025-12-05,2,2,0
4946,2025-12-06,3,3,0
4946,2025-12-07,3,3,0
4946,2025-12-08,3,3,0
4946,2025-12-09,3,4,1
4946,2025-12-10,3,4,1
4946,2025-12-11,5,5,0
4946,2025-12-12,3,3,0
4946,2025-12-13,3,3,0
4946,2025-12-14,3,3,0
4946,2025-12-15,4,4,0
4946,2025-12-16,4,4,0
4946,2025-12-17,4,4,0
4946,2025-12-18,5,5,0
4946,2025-12-19,4,4,0
4946,2025-12-20,4,4,0
4946,2025-12-21,3,3,0
4973,2025-11-22,28,28,0
4973,2025-11-23,22,22,0
4973,2025-11-24,18,18,0
4973,2025-11-25,13,13,0
4973,2025-11-26,22,22,0
4973,2025-11-27,28,28,0
4973,2025-11-28,20,20,0
4973,2025-11-29,15,17,2
4973,2025-11-30,19,20,1
4973,2025-12-01,19,20,1
4973,2025-12-02,23,25,2
4973,2025-12-03,28,31,3
4973,2025-12-04,84,90,6
4973,2025-12-05,28,30,2
4973,2025-12-06,23,24,1
4973,2025-12-07,22,24,2
4973,2025-12-08,25,26,1
4973,2025-12-09,30,32,2
4973,2025-12-10,40,42,2
4973,2025-12-11,67,71,4
4973,2025-12-12,35,37,2
4973,2025-12-13,24,26,2
