city_code,checkin,horizon,observed,final,remaining_demand,observed_total,days_to_checkin,pickup_1d,pickup_3d,pickup_7d,pickup_14d,pickup_velocity_3d,pickup_velocity_7d,pickup_velocity_14d,pickup_acceleration_3d,pickup_acceleration_7d,pickup_1d_share,pickup_3d_share,pickup_7d_share,pickup_3d_over_7d,active_search_days,days_since_first_search,days_since_last_search,max_daily_search,mean_daily_search,std_daily_search,search_span,expected_completion_fraction,expected_remaining_fraction,pickup_baseline_prediction,pickup_baseline_remaining,pickup_surprise,checkin_weekday,is_weekend,checkin_day_of_month,jalali_month,jalali_day,province_code,lat,long,city_hist_mean,city_hist_median,city_hist_p75,city_hist_p90,city_hist_std,city_volatility,city_weekend_ratio,city_weekday_mean,market_observed_total,market_pickup_1d,market_pickup_3d,market_pickup_7d,market_pickup_14d,market_pickup_velocity_3d,market_pickup_velocity_7d,market_pickup_velocity_14d,market_pickup_acceleration_3d,market_pickup_acceleration_7d,city_share_of_market,province_observed_total,province_pickup_1d,province_pickup_3d,province_pickup_7d,province_pickup_14d,province_pickup_velocity_3d,province_pickup_velocity_7d,province_pickup_velocity_14d,province_pickup_acceleration_3d,province_pickup_acceleration_7d,city_share_of_province
9059,2024-11-24,21,261,1612,1351,261,21,5,21,69,201,7,9.857,14.36,-0.6667,-9,0.01916,0.08046,0.2644,0.3043,26,38,0,58,10.04,11.96,38,0.1262,0.8738,2067,1806,2.61e+08,6,0,24,9,4,929,35.72,50.95,2723,2284,2866,4311,1255,0.4608,1.405,2140,2.365e+04,1649,5056,9657,1.655e+04,1685,1380,1182,577.3,394.7,0.01103,719,42,137,280,532,45.67,40,38,18,4,0.363
9879,2024-11-24,10,45,156,111,45,10,3,12,22,25,4,3.143,1.786,2,2.714,0.06667,0.2667,0.4889,0.5455,10,42,0,9,4.5,2.335,42,0.3501,0.6499,128.5,83.55,4.5e+07,6,0,24,9,4,754,36.97,50.55,1180,785,1443,2531,1271,1.077,1.153,1008,5.38e+04,3795,1.098e+04,2.294e+04,3.52e+04,3660,3277,2514,446.7,1525,0.0008364,7916,689,1821,3970,5811,607,567.1,415.1,6.333,304.1,0.005685
1183,2024-11-25,18,4294,2.594e+04,2.165e+04,4294,18,368,857,1748,2879,285.7,249.7,205.6,40.67,88.14,0.0857,0.1996,0.4071,0.4903,42,41,0,368,102.2,87.32,41,0.1984,0.8016,2.164e+04,1.735e+04,4.294e+09,0,0,25,9,5,987,35.7,51.35,3.956e+04,3.588e+04,4.315e+04,5.868e+04,1.446e+04,0.3654,1.232,3.581e+04,2.747e+04,1704,4968,1.098e+04,1.814e+04,1656,1569,1296,168.7,547.1,0.1563,4800,386,956,1985,3253,318.7,283.6,232.4,35.33,102.4,0.8946
1307,2024-11-25,18,0,0,0,0,18,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,0,0,0,,0.1635,0.8365,0,0,0,0,0,25,9,5,149,37.07,50.39,40.48,9,42,92.2,79.14,1.955,1.065,38.13,2.747e+04,1704,4968,1.098e+04,1.814e+04,1656,1569,1296,168.7,547.1,0,4279,257,790,1853,2989,263.3,264.7,213.5,0,102.4,0
1402,2024-11-25,2,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,0,0,0,,0.8794,0.1206,0,0,0,0,0,25,9,5,289,35.48,58.46,1.479,0,2,4,2.656,1.795,1.259,1.058,1.275e+05,1.518e+04,3.636e+04,6.706e+04,9.477e+04,1.212e+04,9580,6769,4096,5623,0,1.133e+04,1231,2940,6116,8835,980,873.7,631.1,209,485.3,0
3478,2024-11-25,25,0,5,5,0,25,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,0,0,0,,0.09613,0.9039,0,0,0,0,0,25,9,5,149,36.67,52.76,26.38,15,31,57.8,34.8,1.32,1.26,21.96,1.648e+04,1097,3278,7155,1.164e+04,1093,1022,831.1,71.67,382,0,2426,259,654,1136,1755,218,162.3,125.4,79.33,73.86,0
4791,2024-11-25,21,92,763,671,92,21,15,28,47,66,9.333,6.714,4.714,3.333,4,0.163,0.3043,0.5109,0.5957,17,37,0,15,5.412,4.407,37,0.1317,0.8683,698.4,606.4,9.2e+07,0,0,25,9,5,754,37.23,49.31,3611,2310,4506,7629,4124,1.142,1.221,2982,2.25e+04,1457,4462,9295,1.561e+04,1487,1328,1115,259.7,426.1,0.004089,2641,169,519,1130,1939,173,161.4,138.5,9,45.86,0.03484
4946,2024-11-25,1,0,2,2,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,0,0,0,,0.8796,0.1204,0,0,0,0,0,25,9,5,424,32.7,51.15,6.827,4,8,16,8.686,1.272,1.128,5.731,1.425e+05,1.5e+04,4.191e+04,7.545e+04,1.067e+05,1.397e+04,1.078e+04,7624,5004,6307,0,5299,765,1903,3112,4074,634.3,444.6,291,311,307.1,0
5241,2024-11-25,18,0,0,0,0,18,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,0,0,0,,0.1947,0.8053,0,0,0,0,0,25,9,5,424,32.34,51.5,0.005479,0,0,0,0.1047,19.1,0,0,2.747e+04,1704,4968,1.098e+04,1.814e+04,1656,1569,1296,168.7,547.1,0,952,43,229,424,688,76.33,60.57,49.14,30.67,22.86,0
5640,2024-11-25,21,70,807,737,70,21,3,5,22,46,1.667,3.143,3.286,0.3333,-0.2857,0.04286,0.07143,0.3143,0.2273,16,36,0,13,4.375,3.444,36,0.1025,0.8975,682.7,612.7,7e+07,0,0,25,9,5,149,36.49,51.14,3841,2444,5052,9551,3829,0.9968,1.402,2984,2.25e+04,1457,4462,9295,1.561e+04,1487,1328,1115,259.7,426.1,0.003111,3489,256,790,1717,2587,263.3,245.3,184.8,12.33,121,0.02006
6563,2024-11-25,7,0,4,4,0,7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,0,0,0,,0.3919,0.6081,0,0,0,0,0,25,9,5,987,35.58,51.11,6.268,4,8,14,7.259,1.158,1.582,5.019,7.368e+04,6632,1.986e+04,3.477e+04,5.118e+04,6619,4967,3656,2749,2623,0,1.16e+04,951,3119,5483,7756,1040,783.3,554,443.7,458.6,0
6930,2024-11-25,2,9,12,3,9,2,0,0,2,2,0,0.2857,0.1429,0,0.2857,0,0,0.2222,0,2,32,6,7,4.5,2.5,26,0.7436,0.2564,12.1,3.103,2.69,0,0,25,9,5,149,36.64,52.9,43.25,27,50,97,44.77,1.035,1.246,36.77,1.275e+05,1.518e+04,3.636e+04,6.706e+04,9.477e+04,1.212e+04,9580,6769,4096,5623,7.059e-05,2.612e+04,4098,9221,1.578e+04,2.073e+04,3074,2255,1481,1363,1547,0.0003445
7339,2024-11-25,18,1463,9910,8447,1463,18,95,307,635,957,102.3,90.71,68.36,35.67,44.71,0.06494,0.2098,0.434,0.4835,42,41,0,128,34.83,35.31,41,0.1812,0.8188,8073,6610,1.463e+09,0,0,25,9,5,754,37.28,49.59,2.526e+04,1.748e+04,3.041e+04,4.843e+04,2.266e+04,0.8971,1.289,2.02e+04,2.747e+04,1704,4968,1.098e+04,1.814e+04,1656,1569,1296,168.7,547.1,0.05326,3262,201,621,1426,2136,207,203.7,152.6,34,102.3,0.4485
7412,2024-11-25,7,75,253,178,75,7,2,17,27,44,5.667,3.857,3.143,3.333,1.429,0.02667,0.2267,0.36,0.6296,25,41,0,14,3,3.175,41,0.4687,0.5313,160,85.01,7.5e+07,0,0,25,9,5,149,36.85,50.47,1184,977,1708,2615,1017,0.8587,1.108,1050,7.368e+04,6632,1.986e+04,3.477e+04,5.118e+04,6619,4967,3656,2749,2623,0.001018,1.314e+04,1372,3844,6723,9655,1281,960.4,689.6,533.3,541.6,0.005706
9767,2024-11-25,30,0,0,0,0,30,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,0,0,0,,0.1715,0.8285,0,0,0,0,0,25,9,5,490,26.6,54.94,0.005479,0,0,0,0.1047,19.1,0,0,1.094e+04,793,2434,5130,7729,811.3,732.9,552.1,91,361.6,0,4570,265,953,2033,3021,317.7,290.4,215.8,56.67,149.3,0
1265,2024-11-26,30,0,0,0,0,30,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,0,0,0,,0.0777,0.9223,0,0,0,1,0,26,9,6,987,35.6,51.44,49.93,51,68,86.6,31.03,0.6215,0.9966,54.96,1.177e+04,1223,2726,5544,8303,908.7,792,593.1,108.3,397.9,0,1931,149,464,891,1389,154.7,127.3,99.21,40,56.14,0
2949,2024-11-26,5,586,1666,1080,586,5,94,198,324,451,66,46.29,32.21,36.67,28.14,0.1604,0.3379,0.5529,0.6111,34,53,0,94,17.24,19.46,53,0.3988,0.6012,1469,883.4,5.86e+08,1,0,26,9,6,987,35.63,51.06,4513,3109,4931,9851,3767,0.8349,2.067,3577,1.021e+05,8393,2.495e+04,5.038e+04,7.337e+04,8318,7196,5241,1627,3912,0.005741,1.444e+04,1462,3689,7178,9902,1230,1025,707.3,307.3,636.3,0.04058
3617,2024-11-26,3,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,0,0,0,,0.6098,0.3902,0,0,0,1,0,26,9,6,987,35.42,51.79,3.044,2,5,8,3.473,1.141,1.216,3.788,1.296e+05,1.544e+04,3.595e+04,6.57e+04,9.507e+04,1.198e+04,9385,6791,4224,5188,0,1.895e+04,2596,5972,9918,1.378e+04,1991,1417,984.1,933.3,865.6,0
3771,2024-11-26,5,2,6,4,2,5,0,0,0,0,0,0,0,0,0,0,0,0,0,1,17,17,2,2,0,0,0.53,0.47,3.774,1.774,1.651,1,0,26,9,6,754,37.3,49.22,14.23,8,16,28,20.36,1.431,1.134,13.9,1.021e+05,8393,2.495e+04,5.038e+04,7.337e+04,8318,7196,5241,1627,3912,1.959e-05,1.414e+04,1200,3651,7308,1.08e+04,1217,1044,771.8,263.7,544.4,0.0001415
4729,2024-11-26,10,0,0,0,0,10,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,0,0,0,,0.3067,0.6933,0,0,0,1,0,26,9,6,987,35.53,51.4,0.005479,0,0,0,0.1047,19.1,0,0,6.394e+04,6893,1.576e+04,2.938e+04,4.441e+04,5252,4197,3172,1779,2049,0,9033,1048,2308,3859,5901,769.3,551.3,421.5,352.3,259.6,0
4797,2024-11-26,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,0,0,0,,0.8367,0.1633,0,0,0,1,0,26,9,6,987,35.6,51.3,0.008219,0,0,0,0.1169,14.22,1.238,0,1.623e+05,1.664e+04,4.814e+04,8.521e+04,1.21e+05,1.605e+04,1.217e+04,8639,6450,7068,0,2.582e+04,3694,9462,1.506e+04,1.995e+04,3154,2152,1425,1637,1454,0
7127,2024-11-26,21,186,1468,1282,186,21,1,24,129,158,8,18.43,11.29,-24.67,14.29,0.005376,0.129,0.6935,0.186,21,36,0,62,8.857,12.88,36,0.1157,0.8843,1608,1422,1.86e+08,1,0,26,9,6,149,36.7,52.65,6175,4286,7735,1.347e+04,5834,0.9447,1.2,5975,2.476e+04,1861,5232,1.068e+04,1.725e+04,1744,1525,1232,312.3,587.1,0.007512,3978,260,757,1935,2955,252.3,276.4,211.1,-49.33,130.7,0.04676
7280,2024-11-26,3,0,2,2,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,0,0,0,,0.6734,0.3266,0,0,0,1,0,26,9,6,424,33.78,51.23,19.08,10,22,42.6,31.35,1.643,2.343,13.35,1.296e+05,1.544e+04,3.595e+04,6.57e+04,9.507e+04,1.198e+04,9385,6791,4224,5188,0,5287,648,1569,2933,3960,523,419,282.9,155.7,272.3,0
8375,2024-11-26,10,43,187,144,43,10,0,22,32,32,7.333,4.571,2.286,4,4.571,0,0.5116,0.7442,0.6875,7,30,1,17,6.143,4.94,29,0.2994,0.7006,143.6,100.6,3.34,1,0,26,9,6,754,37.43,49.88,597.9,370,697,1229,697.3,1.166,1.28,564.4,6.394e+04,6893,1.576e+04,2.938e+04,4.441e+04,5252,4197,3172,1779,2049,0.0006725,8563,939,2289,4340,6345,763,620,453.2,236.3,333.6,0.005022
8699,2024-11-26,5,0,0,0,0,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,0,0,0,,0.4773,0.5227,0,0,0,1,0,26,9,6,987,35.52,51.36,0.005479,0,0,0,0.1047,19.1,0,0,1.021e+05,8393,2.495e+04,5.038e+04,7.337e+04,8318,7196,5241,1627,3912,0,1.444e+04,1462,3689,7178,9902,1230,1025,707.3,307.3,636.3,0
8978,2024-11-26,2,9381,1.162e+04,2241,9381,2,1049,2936,5237,7201,978.7,748.1,514.4,333.3,467.6,0.1118,0.313,0.5583,0.5606,58,57,0,1104,161.7,252.3,57,0.8145,0.1855,1.152e+04,2136,9.381e+09,1,0,26,9,6,149,36.92,50.66,3.809e+04,2.943e+04,4.801e+04,7.65e+04,3.354e+04,0.8804,1.129,3.676e+04,1.457e+05,1.606e+04,4.362e+04,7.529e+04,1.079e+05,1.454e+04,1.076e+04,7709,6221,6094,0.06439,3.056e+04,3953,1.098e+04,1.804e+04,2.421e+04,3659,2577,1729,1747,1696,0.3069
8999,2024-11-26,5,553,1091,538,553,5,36,96,228,344,32,32.57,24.57,-1.333,16,0.0651,0.1736,0.4123,0.4211,38,46,0,72,14.55,15.11,46,0.4955,0.5045,1116,563,5.53e+08,1,0,26,9,6,424,33.98,51.43,4253,1856,3831,8793,7176,1.687,1.745,3390,1.021e+05,8393,2.495e+04,5.038e+04,7.337e+04,8318,7196,5241,1627,3912,0.005418,4073,355,1125,2116,2971,375,302.3,212.2,105.3,180.1,0.1358
2728,2024-11-27,14,1,9,8,1,14,0,0,0,0,0,0,0,0,0,0,0,0,0,1,29,29,1,1,0,0,0.5077,0.4923,1.97,0.9696,2.619,2,0,27,9,7,490,26.81,53.37,90.64,38,97,184,162.5,1.793,0.8579,103.5,5.821e+04,4049,1.307e+04,2.668e+04,4.147e+04,4356,3812,2962,615.7,1699,1.718e-05,2.24e+04,1227,4456,9611,1.562e+04,1485,1373,1115,64.67,515.3,4.464e-05
3333,2024-11-27,5,219,520,301,219,5,16,65,112,160,21.67,16,11.43,11.33,9.143,0.07306,0.2968,0.5114,0.5804,30,49,0,32,7.3,7.105,49,0.4923,0.5077,444.8,225.8,2.19e+08,2,0,27,9,7,149,36.7,53.53,915.7,616,1046,1791,895.8,0.9783,1.455,1103,1.42e+05,1.474e+04,3.546e+04,7.275e+04,1.049e+05,1.182e+04,1.039e+04,7496,2307,5793,0.001542,3.452e+04,3798,9712,1.954e+04,2.707e+04,3237,2792,1934,644.3,1716,0.006345
3456,2024-11-27,30,0,0,0,0,30,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,0,0,0,,0.1202,0.8798,0,0,0,2,0,27,9,7,289,35.26,57.97,4.036,3,6,10.6,4.586,1.136,1.014,4.769,1.408e+04,1468,3541,6991,1.026e+04,1180,998.7,732.6,318.7,532.3,0,957,110,250,501,692,83.33,71.57,49.43,27,44.29,0
3771,2024-11-27,7,3,7,4,3,7,0,0,0,0,0,0,0,0,0,0,0,0,0,2,17,16,2,1.5,0.5,1,0.4303,0.5697,6.972,3.972,2.385,2,0,27,9,7,754,37.3,49.22,14.23,8,16,28,20.36,1.431,1.134,16.12,1.172e+05,1.063e+04,3.068e+04,5.898e+04,8.566e+04,1.023e+04,8425,6118,2290,4614,2.56e-05,1.937e+04,2001,5548,1.087e+04,1.524e+04,1849,1553,1089,352,928.7,0.0001549
4797,2024-11-27,3,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,0,0,0,,0.6098,0.3902,0,0,0,2,0,27,9,7,987,35.6,51.3,0.008219,0,0,0,0.1169,14.22,1.238,0,1.849e+05,2.287e+04,5.758e+04,9.835e+04,1.397e+05,1.919e+04,1.405e+04,9980,8679,8141,0,2.288e+04,3298,7622,1.28e+04,1.747e+04,2541,1829,1248,1209,1162,0
5309,2024-11-27,7,0,10,10,0,7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,0,0,0,,0.582,0.418,0,0,0,2,0,27,9,7,289,36.57,59.19,18.8,13,26,42.6,20.68,1.1,1.234,21.96,1.172e+05,1.063e+04,3.068e+04,5.898e+04,8.566e+04,1.023e+04,8425,6118,2290,4614,0,8522,695,2222,4720,6619,740.7,674.3,472.8,9,403,0
6095,2024-11-27,1,137,147,10,137,1,20,46,79,117,15.33,11.29,8.357,5.667,5.857,0.146,0.3358,0.5766,0.5823,20,21,0,20,6.85,5.17,21,0.9008,0.09922,152.1,15.09,1.37e+08,2,0,27,9,7,424,33.21,50.32,297.5,156,310,765.2,424.7,1.428,1.709,410.8,2.349e+05,2.683e+04,7.29e+04,1.283e+05,1.807e+05,2.43e+04,1.833e+04,1.291e+04,9364,1.085e+04,0.0005833,1.211e+04,1736,4239,7636,9885,1413,1091,706.1,493.3,769.6,0.01131
6197,2024-11-27,7,0,0,0,0,7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,0,0,0,,0.4384,0.5616,0,0,0,2,0,27,9,7,424,33.31,53.7,3.49,2,4,8,6.239,1.787,1.109,4.038,1.172e+05,1.063e+04,3.068e+04,5.898e+04,8.566e+04,1.023e+04,8425,6118,2290,4614,0,5110,638,1548,2668,3835,516,381.1,273.9,218,214.4,0
7401,2024-11-27,14,0,2,2,0,14,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,0,0,0,,0.231,0.769,0,0,0,2,0,27,9,7,987,35.61,51.03,3.477,2,5,8,3.754,1.08,1.637,3.788,5.821e+04,4049,1.307e+04,2.668e+04,4.147e+04,4356,3812,2962,615.7,1699,0,6871,494,1466,2890,4514,488.7,412.9,322.4,128.7,180.9,0
1120,2024-11-28,2,35,70,35,35,2,6,23,23,35,7.667,3.286,2.5,7.667,1.571,0.1714,0.6571,0.6571,1,5,12,0,10,7,2,12,0.6497,0.3503,53.87,18.87,3.5e+07,3,1,28,9,8,987,35.69,50.84,45.61,31,48,88.2,51.46,1.128,1.752,94.08,2.937e+05,3.864e+04,1.03e+05,1.744e+05,2.337e+05,3.432e+04,2.491e+04,1.669e+04,1.475e+04,1.644e+04,0.0001192,4.225e+04,6221,1.598e+04,2.634e+04,3.385e+04,5328,3763,2418,2378,2690,0.0008284
1156,2024-11-28,14,0,0,0,0,14,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,0,0,0,,0.2229,0.7771,0,0,0,3,1,28,9,8,149,36.52,52.57,0.005479,0,0,0,0.1047,19.1,0,0,6.975e+04,4865,1.498e+04,3.24e+04,5.043e+04,4994,4629,3602,367,2054,0,1.488e+04,1131,3704,7514,1.132e+04,1235,1073,808.8,196.3,529.3,0
1553,2024-11-28,2,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,0,0,0,,0.769,0.231,0,0,0,3,1,28,9,8,149,36.58,52.81,0.005479,0,0,0,0.1047,19.1,0,0,2.937e+05,3.864e+04,1.03e+05,1.744e+05,2.337e+05,3.432e+04,2.491e+04,1.669e+04,1.475e+04,1.644e+04,0,8.271e+04,1.324e+04,3.322e+04,5.456e+04,7.018e+04,1.107e+04,7794,5013,5236,5563,0
2852,2024-11-28,30,0,15,15,0,30,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,0,0,0,,0.07582,0.9242,0,0,0,3,1,28,9,8,754,37.94,48.92,46.05,27,46,104.6,62.86,1.365,1.114,57.92,1.669e+04,1297,4213,8169,1.21e+04,1404,1167,864.3,400.7,605.4,0,1878,165,425,1022,1400,141.7,146,100,-5.333,92,0
3364,2024-11-28,5,11,20,9,11,5,5,5,10,10,1.667,1.429,0.7143,0,1.429,0.4545,0.4545,0.9091,0.5,4,16,0,5,2.75,1.479,16,0.4183,0.5817,26.3,15.3,6.291,3,1,28,9,8,929,36.03,51.17,24.55,14,27,53.6,34.84,1.419,1.767,53.13,1.908e+05,2.644e+04,5.871e+04,1.038e+05,1.452e+05,1.957e+04,1.483e+04,1.037e+04,7805,8907,5.766e-05,1.445e+04,2298,4966,8097,1.082e+04,1655,1157,772.9,815.3,767.7,0.0007615
3365,2024-11-28,3,1635,2549,914,1635,3,240,575,984,1179,191.7,140.6,84.21,71.67,112.7,0.1468,0.3517,0.6018,0.5843,48,56,0,240,34.06,51.49,56,0.5733,0.4267,2852,1217,1.635e+09,3,1,28,9,8,987,35.74,51.91,1645,948,1740,3773,1901,1.156,2.151,3782,2.551e+05,3.355e+04,9.077e+04,1.479e+05,2.003e+05,3.026e+04,2.113e+04,1.431e+04,1.527e+04,1.363e+04,0.006409,3.603e+04,5203,1.387e+04,2.168e+04,2.835e+04,4623,3097,2025,2540,2145,0.04538
3927,2024-11-28,10,0,5,5,0,10,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,0,0,0,,0.3423,0.6577,0,0,0,3,1,28,9,8,424,32.56,51.51,9.027,6,11,18,12.25,1.356,1.129,12.27,1.072e+05,1.046e+04,3.036e+04,5.245e+04,7.849e+04,1.012e+04,7493,5606,4522,3775,0,4253,533,1203,2211,3159,401,315.9,225.6,129.7,180.4,0
4684,2024-11-28,2,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,0,0,0,,0.767,0.233,0,0,0,3,1,28,9,8,424,32.91,51.81,0.005479,0,0,0,0.1047,19.1,0,0,2.937e+05,3.864e+04,1.03e+05,1.744e+05,2.337e+05,3.432e+04,2.491e+04,1.669e+04,1.475e+04,1.644e+04,0,1.5e+04,2401,5943,1.012e+04,1.276e+04,1981,1445,911.8,817.3,1067,0
4756,2024-11-28,7,277,965,688,277,7,36,93,186,252,31,26.57,18,5,17.14,0.13,0.3357,0.6715,0.5,15,19,0,36,18.47,10.92,19,0.3667,0.6333,755.5,478.5,2.77e+08,3,1,28,9,8,149,36.57,51.97,1204,797,1290,2277,1313,1.09,1.25,1752,1.45e+05,1.291e+04,3.775e+04,7.522e+04,1.076e+05,1.258e+04,1.075e+04,7688,2462,6117,0.001911,3.602e+04,4047,1.164e+04,2.114e+04,2.866e+04,3879,3020,2047,1261,1947,0.007689
4995,2024-11-28,25,3968,2.971e+04,2.574e+04,3968,25,296,891,1957,2896,297,279.6,206.9,77,145.4,0.0746,0.2245,0.4932,0.4553,35,34,0,406,113.4,100.6,34,0.2454,0.7546,1.617e+04,1.22e+04,3.968e+09,3,1,28,9,8,490,26.95,56.27,2.727e+04,1.577e+04,3.245e+04,5.876e+04,3.614e+04,1.325,0.9779,3.115e+04,2.602e+04,2426,6700,1.215e+04,1.874e+04,2233,1735,1338,924.7,794.4,0.1525,9114,904,2136,4215,6466,712,602.1,461.9,232.7,280.6,0.4354
5244,2024-11-28,7,38,145,107,38,7,10,13,16,27,4.333,2.286,1.929,3.333,0.7143,0.2632,0.3421,0.4211,0.8125,13,41,0,10,2.923,2.2,41,0.3243,0.6757,117.2,79.19,3.8e+07,3,1,28,9,8,929,35.95,50.68,167.8,97,155,273,274,1.633,1.286,260.6,1.45e+05,1.291e+04,3.775e+04,7.522e+04,1.076e+05,1.258e+04,1.075e+04,7688,2462,6117,0.0002621,1.052e+04,1045,2841,5257,7528,947,751,537.7,292,426.6,0.00361
5657,2024-11-28,18,8,127,119,8,18,2,3,3,3,1,0.4286,0.2143,1,0.4286,0.25,0.375,0.375,1,3,40,0,5,2.667,1.7,40,0.1079,0.8921,74.13,66.13,1.52,3,1,28,9,8,929,35.73,50.81,105.1,83,124,202.8,82.72,0.787,1.804,209,5.018e+04,4639,1.283e+04,2.416e+04,3.63e+04,4278,3451,2593,1408,1716,0.0001594,3952,326,955,1876,2735,318.3,268,195.4,70,145.3,0.002024
5720,2024-11-28,2,147,248,101,147,2,21,71,106,128,23.67,15.14,9.143,13,12,0.1429,0.483,0.7211,0.6698,19,50,0,30,7.737,8.129,50,0.7083,0.2917,207.5,60.54,1.47e+08,3,1,28,9,8,289,36.4,59.3,237.8,160,284,506,265,1.114,1.565,463.8,2.937e+05,3.864e+04,1.03e+05,1.744e+05,2.337e+05,3.432e+04,2.491e+04,1.669e+04,1.475e+04,1.644e+04,0.0005005,1.566e+04,1551,4663,8339,1.243e+04,1554,1191,887.7,575.7,607.1,0.009386
6563,2024-11-28,30,0,2,2,0,30,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,0,0,0,,0.0777,0.9223,0,0,0,3,1,28,9,8,987,35.58,51.11,6.268,4,8,14,7.259,1.158,1.582,12.06,1.669e+04,1297,4213,8169,1.21e+04,1404,1167,864.3,400.7,605.4,0,2760,212,640,1284,1903,213.3,183.4,135.9,57.67,95,0
6862,2024-11-28,2,75,128,53,75,2,13,33,44,71,11,6.286,5.071,8,2.429,0.1733,0.44,0.5867,0.75,13,25,0,13,5.769,3.806,25,0.6823,0.3177,109.9,34.92,19.63,3,1,28,9,8,754,36.89,49.53,119.5,72,144,300.6,137.5,1.151,1.728,236.6,2.937e+05,3.864e+04,1.03e+05,1.744e+05,2.337e+05,3.432e+04,2.491e+04,1.669e+04,1.475e+04,1.644e+04,0.0002553,5.52e+04,8171,2.154e+04,3.63e+04,4.71e+04,7180,5186,3365,3109,3643,0.001359
7039,2024-11-28,5,14,38,24,14,5,0,4,7,10,1.333,1,0.7143,0.3333,0.5714,0,0.2857,0.5,0.5714,8,36,1,4,1.75,0.9682,35,0.9169,0.08314,15.27,1.27,1.4e+07,3,1,28,9,8,424,32.63,51.35,52.46,39,55,78,55.6,1.06,1.13,72.38,1.908e+05,2.644e+04,5.871e+04,1.038e+05,1.452e+05,1.957e+04,1.483e+04,1.037e+04,7805,8907,7.339e-05,9058,1501,3491,5653,7332,1164,807.6,523.7,548,567.7,0.001546
7040,2024-11-28,1,1,1,0,1,1,1,1,1,1,0.3333,0.1429,0.07143,0.3333,0.1429,1,1,1,1,1,0,0,1,1,0,0,0.8796,0.1204,1.137,0.1369,1e+06,3,1,28,9,8,424,34.08,51.44,3.074,2,4,8,4.985,1.622,1.568,6.135,3.403e+05,4.66e+04,1.188e+05,2.083e+05,2.754e+05,3.959e+04,2.975e+04,1.968e+04,1.407e+04,2.016e+04,2.938e-06,1.74e+04,2401,6519,1.184e+04,1.492e+04,2173,1691,1066,659.3,1249,5.746e-05
8840,2024-11-28,10,34,122,88,34,10,1,8,17,21,2.667,2.429,1.5,0,1.857,0.02941,0.2353,0.5,0.4706,20,44,0,5,1.7,1.308,44,0.4271,0.5729,79.6,45.6,0.959,3,1,28,9,8,149,36.69,52.57,172.1,137,208,304,145.8,0.8469,1.025,224.3,1.072e+05,1.046e+04,3.036e+04,5.245e+04,7.849e+04,1.012e+04,7493,5606,4522,3775,0.0003171,2.439e+04,2861,7856,1.321e+04,1.864e+04,2619,1887,1331,1286,1111,0.001394
1299,2024-11-29,7,47,168,121,47,7,10,16,17,34,5.333,2.429,2.429,5,0,0.2128,0.3404,0.3617,0.9412,13,49,0,10,3.615,2.87,49,0.3039,0.6961,154.6,107.6,4.7e+07,4,1,29,9,9,424,32.38,51.19,803,455,863,1795,1004,1.25,1.989,565.8,7.783e+04,7910,2.028e+04,3.892e+04,5.617e+04,6758,5560,4012,2061,3095,0.0006039,2540,387,772,1280,1930,257.3,182.9,137.9,116.7,90,0.0185
4235,2024-11-29,5,193,382,189,193,5,27,80,99,179,26.67,14.14,12.79,20.33,2.714,0.1399,0.4145,0.513,0.8081,16,28,0,34,12.06,10.32,28,0.5106,0.4894,378,185,1.93e+08,4,1,29,9,9,754,37.15,49.87,857,577,1080,1842,865.4,1.01,1.297,777.1,1.003e+05,1.183e+04,3.043e+04,5.238e+04,7.414e+04,1.014e+04,7483,5296,4313,4375,0.001923,1.538e+04,2239,6099,9942,1.278e+04,2033,1420,913.2,981,1014,0.01255
